id,name,Tipo de Comida,x,y,district,star,min_price,max_price,status
2651,RESTAURANT RUTH,Comida Peruana,-12.1779543,-76.9968729,CHORRILLOS,43,12,112,Funcionando
2652,EmBarcadero 41 Fusion,Mariscos,-12.1654483,-77.0344939,CHORRILLOS,41,5,118,Funcionando
2653,Mares Mar,Mariscos,-12.2069099,-77.0115405,CHORRILLOS,40,18,148,Clausurado
2654,Chifa Mr. Wong,Comida China,-12.1871301,-77.0099,CHORRILLOS,43,17,132,Funcionando
2655,Popeye's Plaza Lima Sur,Fast-Food,-12.1719747,-77.0126621,CHORRILLOS,40,8,168,Funcionando
2656,La Churraskeria,Churrasqueria,-12.1738795,-77.0197849,CHORRILLOS,36,3,88,Funcionando
2657,Gustitos Ami,Comida Peruana,-12.1821442,-77.0054322,CHORRILLOS,40,17,148,Funcionando
2658,Las Canastas - Guardia Civil,Polleria,-12.1734094,-76.9932177,CHORRILLOS,40,18,109,Funcionando
2659,SABOR A PATRIA,Comida Peruana,-12.1873175,-77.0090336,CHORRILLOS,45,30,151,Funcionando
2660,Vegamburger - Restaurante Vegano,Comida Vegetariana,-12.1780904,-77.0054479,CHORRILLOS,10,17,149,Funcionando
2661,Mercado Pesquero Artesanal De CHORRILLOS,Mariscos,-12.1660826,-77.0294638,CHORRILLOS,40,28,161,Funcionando
2662,Restaurante Vegetariano Vida y Salud Chorrillos,Comida Vegetariana,-12.1683557,-77.0246532,CHORRILLOS,40,13,158,Funcionando
2663,Cevicheria Gloria,Mariscos,-12.195841,-76.9853945,CHORRILLOS,45,24,134,Funcionando
2664,Rock N' Grill,Polleria,-12.187658,-77.008668,CHORRILLOS,50,3,142,Funcionando
2665,Aquicito.pe,Comida Peruana,-12.2052886,-77.01163,CHORRILLOS,41,27,111,Funcionando
2666,CEVICHERIA EL NORTEÃ‘ITO,Mariscos,-12.1871215,-77.0098544,CHORRILLOS,30,20,83,Clausurado
2667,Baranda Cafe Bar,Fast-Food,-12.1782169,-77.0102205,CHORRILLOS,40,15,149,Funcionando
2668,Norkys,Polleria,-12.1876499,-77.0077636,CHORRILLOS,38,11,160,Funcionando
2669,Cuyes y Rocoto,Comida Peruana,-12.1739218,-76.9931296,CHORRILLOS,42,7,136,Funcionando
2670,Sangucheria El Vale,Jugueria,-12.1936056,-77.0208479,CHORRILLOS,48,28,163,Funcionando
2671,Lo Nuestro,Comida Peruana,-12.1844236,-76.9990598,CHORRILLOS,35,4,143,Funcionando
2672,Restaurant vicky,Comida Peruana,-12.1678541,-77.0211872,CHORRILLOS,40,21,168,Funcionando
2673,Las Rejas,Comida Peruana,-12.1670333,-77.0254016,CHORRILLOS,30,20,112,Funcionando
2674,La gran cocina,Comida Peruana,-12.170373,-77.0179877,CHORRILLOS,36,22,105,Funcionando
2675,Pizza Hut,Pizzeria,-12.1721271,-77.0131302,CHORRILLOS,43,7,98,Funcionando
2676,Antojitos,Fast-Food,-12.1779812,-77.0051618,CHORRILLOS,33,14,169,Funcionando
2677,Restaurante Mi Lucero,Comida Peruana,-12.189534,-77.0112704,CHORRILLOS,50,18,152,Funcionando
2678,restaurant vilcas (polleria & Parrillas),Polleria,-12.193136,-76.9819421,CHORRILLOS,41,17,131,Funcionando
2679,La Palta De Chorrillos,Fast-Food,-12.1764515,-77.0071652,CHORRILLOS,45,10,110,Funcionando
2680,BAHIA CRIOLLA RESTOMAR Y MAS...,Mariscos,-12.1675296,-77.0258224,CHORRILLOS,50,14,165,Funcionando
2681,Paco's Bill,Mariscos,-12.1944779,-76.9830404,CHORRILLOS,37,22,101,Funcionando
2682,ChorriPEZ,Mariscos,-12.1745677,-77.0060022,CHORRILLOS,40,6,96,Funcionando
2683,Sangucheria El Cholito,Fast-Food,-12.1864463,-77.0070744,CHORRILLOS,47,12,131,Funcionando
2684,Maracay Grill Burger,Polleria,-12.1874716,-77.0092524,CHORRILLOS,50,23,166,Funcionando
2685,Domino's Pizza Chorrillos,Pizzeria,-12.1818668,-77.0115749,CHORRILLOS,43,20,126,Funcionando
2686,Cevicheria Estacion Vista Mar Chorrillos - Luis Casas,Mariscos,-12.1685311,-77.0326402,CHORRILLOS,38,10,91,Funcionando
2687,Torito Restaurant-Bar,Comida Peruana,-12.1780076,-77.0110852,CHORRILLOS,50,22,143,Funcionando
2688,Uka's Burger,Fast-Food,-12.209009,-77.016472,CHORRILLOS,40,14,116,Funcionando
2689,La Buena Sazon,Comida Peruana,-12.1961512,-77.0238839,CHORRILLOS,37,23,102,Funcionando
2690,Roky's,Polleria,-12.1712949,-77.0223402,CHORRILLOS,39,4,105,Funcionando
2691,Bembos,Fast-Food,-12.1731136,-76.9922468,CHORRILLOS,43,29,136,Funcionando
2692,Polleria Papanay,Polleria,-12.1749693,-77.016246,CHORRILLOS,45,26,137,Funcionando
2693,Chifa Man Li Loy - Chorrillos,Comida China,-12.1863824,-77.0079847,CHORRILLOS,30,19,136,Funcionando
2694,Ke Vueno,Comida Peruana,-12.1764427,-77.0117998,CHORRILLOS,40,4,119,Funcionando
2695,RESTAURANT & CEBICHERIA EL MARATI,Mariscos,-12.167019,-77.0197597,CHORRILLOS,44,3,133,Funcionando
2696,Parrillando.pe,Fast-Food,-12.20218,-77.0096725,CHORRILLOS,50,7,133,Funcionando
2697,Bembos,Fast-Food,-12.1730815,-77.0146684,CHORRILLOS,38,3,123,Funcionando
2698,Barr & Cilindro,Parrilla,-12.168746,-77.0265038,CHORRILLOS,50,13,92,Funcionando
2699,Chifa Estrella Del Oriente,Comida China,-12.1738555,-77.0197485,CHORRILLOS,39,19,110,Funcionando
2700,La Pastorita,Comida Peruana,-12.1864279,-76.9984997,CHORRILLOS,40,22,167,Funcionando
2701,KFC,Fast-Food,-12.1755146,-77.0184624,CHORRILLOS,39,29,127,Funcionando
2702,Costa Nueva,Mariscos,-12.1848841,-77.0074502,CHORRILLOS,40,13,80,Funcionando
2703,McDonald's Plaza Lima Sur,Fast-Food,-12.1729095,-77.0146921,CHORRILLOS,40,8,115,Funcionando
2704,EXPLANADA Playa Agua Dulce,Mariscos,-12.1613571,-77.0259907,CHORRILLOS,40,15,99,Funcionando
2705,Restaurante Roky's,Polleria,-12.1681049,-77.0252797,CHORRILLOS,42,10,94,Funcionando
2706,Polleria Pico Rico,Polleria,-12.1964134,-77.0248752,CHORRILLOS,50,9,129,Funcionando
2707,La Sazon de DoÃ±a Leonor,Comida Peruana,-12.1861225,-77.0095652,CHORRILLOS,45,4,81,Funcionando
2708,KFC,Fast-Food,-12.1794906,-77.0098623,CHORRILLOS,40,9,128,Funcionando
2709,La Pampa,Comida Peruana,-12.1776102,-77.0103153,CHORRILLOS,41,30,99,Funcionando
2710,Restaurante Bahia,Mariscos,-12.1744079,-77.0334075,CHORRILLOS,48,29,94,Funcionando
2711,Puerto Marisko,Mariscos,-12.1766929,-77.0115855,CHORRILLOS,41,16,126,Funcionando
2712,Kieromas Sangucheria,Jugueria,-12.1415549,-77.0203368,BARRANCO,42,17,149,Funcionando
2713,Fit food,Comida Vegetariana,-12.182027,-77.0122395,CHORRILLOS,40,3,164,Funcionando
2714,Olympus Burguer,Cafeteria,-12.2058678,-77.0183755,CHORRILLOS,47,14,164,Clausurado
2715,Restaurant Cevicheria El Limon,Mariscos,-12.1871009,-77.0095202,CHORRILLOS,39,17,140,Funcionando
2716,Tio's latin food (pepitos),Comida Latina,-12.1884762,-77.0062654,CHORRILLOS,48,21,90,Funcionando
2717,Restaurat Lucy Berna,Comida Peruana,-12.1817674,-77.0123202,CHORRILLOS,50,27,156,Funcionando
2718,Pizza Hut,Pizzeria,-12.1795384,-77.0098676,CHORRILLOS,42,9,160,Funcionando
2719,Roky's,Polleria,-12.1639186,-77.0265096,CHORRILLOS,38,16,132,Funcionando
2720,Popeyes,Fast-Food,-12.1741959,-77.0136499,CHORRILLOS,20,10,155,Funcionando
2721,Restaurant HERMYS,Comida Peruana,-12.1811165,-77.0123436,CHORRILLOS,34,23,117,Funcionando
2722,334 Barra Cevichera,Mariscos,-12.1688947,-77.0294797,CHORRILLOS,48,25,95,Funcionando
2723,Norky's,Polleria,-12.1787694,-77.0091334,CHORRILLOS,38,12,120,Funcionando
2724,OTTO GRILL,Parrilla,-12.172657,-77.0140421,CHORRILLOS,33,9,108,Funcionando
2725,Juanito de Chorrillos,Fast-Food,-12.168412,-77.0268846,CHORRILLOS,47,11,107,Funcionando
2726,Gran Pollon,Polleria,-12.2034947,-77.014896,CHORRILLOS,50,7,134,Funcionando
2727,Pizza Hut,Pizzeria,-12.1733098,-77.0203612,CHORRILLOS,42,21,123,Funcionando
2728,Kentucky Fried Chicken,Polleria,-12.1718266,-77.0128594,CHORRILLOS,37,27,122,Funcionando
2729,Santas AlitasÂ® Peru,Fast-Food,-12.1721293,-76.9665888,SAN JUAN DE MIRAFLORES,47,30,134,Funcionando
2730,Villa Wings,Fast-Food,-12.1668057,-77.024355,CHORRILLOS,50,18,83,Funcionando
2731,Telepizza,Pizzeria,-12.1756332,-77.0184963,CHORRILLOS,30,9,151,Funcionando
2732,Las Tinajas,Polleria,-12.1485446,-77.0213263,BARRANCO,42,21,84,Funcionando
2733,CHIFA Cinco Panes Dos Peces,Comida China,-12.1951962,-76.9833603,CHORRILLOS,36,14,137,Funcionando
2734,Ballaro Ristorante,Comida Peruana,-12.096318,-77.0086472,SAN BORJA,44,5,139,Funcionando
2735,Polleria El Bambino,Polleria,-12.1893281,-77.01401,CHORRILLOS,36,8,150,Funcionando
2736,Pizza Raul PEDRO MIOTTA,Pizzeria,-12.1667135,-76.9779101,SAN JUAN DE MIRAFLORES,38,26,150,Funcionando
2737,Popeyes,Polleria,-12.1543938,-76.9824678,SAN JUAN DE MIRAFLORES,41,9,90,Clausurado
2738,Chifa Fu Jou,Comida China,-12.1179331,-77.0327487,MIRAFLORES,44,29,170,Funcionando
2739,Club de Regatas Lima,Comida Latina,-12.1664332,-77.0334118,CHORRILLOS,47,17,152,Funcionando
2740,Palermo Peru Restaurante campestre Palermo,Comida Peruana,-12.0998173,-76.7950354,CIENEGUILLA,41,20,147,Funcionando
2741,IASD Cieneguilla,Comida Peruana,-12.0930315,-76.7753195,CIENEGUILLA,49,5,144,Funcionando
2742,Don Maurizio Ristorante,Comida Italiana,-12.098794,-76.7830623,CIENEGUILLA,45,20,164,Funcionando
2743,Mesa de Piedra - Restaurante Cultural,Comida Peruana,-12.0804401,-76.7686258,CIENEGUILLA,42,7,145,Funcionando
2744,Casa Royales,Comida Peruana,-12.0718812,-76.759321,CIENEGUILLA,45,4,102,Funcionando
2745,huertalejandro,Comida Peruana,-12.0980467,-76.7844449,CIENEGUILLA,42,30,131,Funcionando
2746,Cieneguilla,Comida Peruana,-12.1144253,-76.8114501,CIENEGUILLA,44,25,148,Funcionando
2747,D Mario,Comida Peruana,-12.0829312,-76.7698693,CIENEGUILLA,43,27,89,Funcionando
2748,Kaleta cevicheria,Mariscos,-12.1115838,-76.8229322,CIENEGUILLA,49,22,162,Funcionando
2749,Restaurante Kankay,Comida Peruana,-12.0641701,-76.7472908,CIENEGUILLA,41,6,102,Funcionando
2750,Mi Casita de Cieneguilla,Comida Peruana,-12.1044476,-76.7967675,CIENEGUILLA,44,19,114,Funcionando
2751,Pizzeria Piedra Roja,Pizzeria,-12.0939923,-76.7730098,CIENEGUILLA,43,17,166,Funcionando
2752,Sol de Cienguilla,Comida Peruana,-12.089827,-76.7731056,CIENEGUILLA,43,27,105,Funcionando
2753,Restaurant Campestre Ribera del Rio,Comida Peruana,-12.068791,-76.7604725,CIENEGUILLA,37,7,108,Funcionando
2754,Restaurante las Palmeras de Cieneguilla,Comida Peruana,-12.068536,-76.754933,CIENEGUILLA,41,18,111,Funcionando
2755,Restaurante La Chacrita de Victor Raul,Comida Peruana,-12.1210432,-76.807453,CIENEGUILLA,46,30,127,Funcionando
2756,La Posada del Minero,Comida Peruana,-12.1007046,-76.7930308,CIENEGUILLA,41,27,109,Funcionando
2757,La Casita de Cieneguilla,Comida Peruana,-12.1040333,-76.7956228,CIENEGUILLA,43,23,131,Funcionando
2758,LA ITALIANA Pizzeria ARTESANAL,Pizzeria,-12.0963608,-76.7802142,CIENEGUILLA,44,3,120,Funcionando
2759,La Granja 21,Comida Peruana,-12.1150139,-76.8116304,CIENEGUILLA,34,15,99,Funcionando
2760,Mesa de Piedra Restaurant Campestre,Comida Peruana,-12.0805142,-76.7675021,CIENEGUILLA,43,21,134,Funcionando
2761,Tambo II,Comida Peruana,-12.1125608,-76.8180957,CIENEGUILLA,44,28,104,Funcionando
2762,Country Club Cieneguilla,Comida Peruana,-12.1351884,-76.7574934,CIENEGUILLA,43,16,129,Funcionando
2763,El Cilindro de Cieneguilla,Parrilla,-12.1002316,-76.7869322,CIENEGUILLA,41,12,80,Funcionando
2764,La Villa Alegre,Comida Peruana,-12.0898241,-76.7722222,CIENEGUILLA,42,28,120,Funcionando
2765,La cabaÃ±a,Comida Peruana,-12.1132119,-76.8180824,CIENEGUILLA,44,22,144,Funcionando
2766,Restaurante II Imperio,Comida Peruana,-12.093325,-76.7723122,CIENEGUILLA,42,4,152,Funcionando
2767,El Tambo Motero,Mariscos,-12.0959222,-76.7781935,CIENEGUILLA,41,28,104,Funcionando
2768,El Tambo Marino,Mariscos,-12.108771,-76.8259202,CIENEGUILLA,38,28,140,Funcionando
2769,leÃ±o y sabor,Polleria,-12.0983062,-76.7849138,CIENEGUILLA,39,17,108,Funcionando
2770,La Casa de Magda,Comida Peruana,-12.089586,-76.7731187,CIENEGUILLA,47,24,129,Funcionando
2771,EL TAMBO MARINO,Mariscos,-12.1109483,-76.8223591,CIENEGUILLA,40,29,130,Funcionando
2772,Don Baltodano,Comida Peruana,-12.1107018,-76.8187393,CIENEGUILLA,44,24,157,Funcionando
2773,Lamona Resto Bar,Comida Peruana,-12.0751999,-76.7612188,CIENEGUILLA,47,12,113,Funcionando
2774,Parque Molle,Comida Peruana,-12.1101278,-76.807816,CIENEGUILLA,43,11,143,Funcionando
2775,Pizzeria,Pizzeria,-12.0939531,-76.7736042,CIENEGUILLA,41,5,105,Funcionando
2776,Posada del leÃ±ador,Polleria,-12.0920236,-76.7720401,CIENEGUILLA,41,27,150,Funcionando
2777,El Monasterio De Mama Atta,Comida Peruana,-12.1117616,-76.8174463,CIENEGUILLA,42,10,114,Funcionando
2778,Hostal Restaurant Punta Roca,Comida Peruana,-12.0956056,-76.7705227,CIENEGUILLA,41,9,84,Funcionando
2779,Kankay Piscina Cieneguilla,Comida Peruana,-12.0609967,-76.7451167,CIENEGUILLA,38,24,93,Funcionando
2780,Magda Picarones Anticuchos,Fast-Food,-12.106317,-76.805225,CIENEGUILLA,45,19,82,Funcionando
2781,Huertalejandro Restaurante y Hospedaje Pet Friendly,Comida Latina,-12.0979964,-76.7845663,CIENEGUILLA,45,16,130,Funcionando
2782,Granja 21,Comida Peruana,-12.100477,-76.7925092,CIENEGUILLA,50,21,119,Funcionando
2783,Cuatro Fuegos,Comida Peruana,-12.1198606,-76.8122595,CIENEGUILLA,44,3,132,Funcionando
2784,Loma Linda,Comida Peruana,-12.0893469,-76.7702331,CIENEGUILLA,39,10,111,Funcionando
2785,Club Campestres,Comida Peruana,-12.1044768,-76.7966502,CIENEGUILLA,40,22,118,Funcionando
2786,El Vallecito,Comida Peruana,-12.0804485,-76.767481,CIENEGUILLA,42,26,107,Funcionando
2787,Trattoria Pizzeria Geppetto,Pizzeria,-12.0987868,-76.7883097,CIENEGUILLA,46,12,120,Funcionando
2788,Estacion 26,Mariscos,-12.0901159,-76.7723238,CIENEGUILLA,43,28,134,Funcionando
2789,El Pulpito,Mariscos,-12.1119496,-76.8246331,CIENEGUILLA,38,16,163,Funcionando
2790,Marys Grill,Parrilla,-12.0941128,-76.7751601,CIENEGUILLA,44,5,169,Funcionando
2791,Restaurant La Curva,Comida Peruana,-12.095699,-76.7780195,CIENEGUILLA,39,25,128,Funcionando
2792,GRAP KIDS restaurant parque acuatico,Comida Peruana,-12.0745286,-76.7602767,CIENEGUILLA,40,29,125,Funcionando
2793,Mama Guille,Comida Peruana,-12.0702776,-76.7584653,CIENEGUILLA,46,16,146,Funcionando
2794,El Jardin Cafe,Cafeteria,-12.0990179,-76.7884333,CIENEGUILLA,46,8,100,Funcionando
2795,Mercado De Cieneguilla,Comida Peruana,-12.1123212,-76.8200604,CIENEGUILLA,39,20,155,Funcionando
2796,Caja China Criolla,Parrilla,-12.115302,-76.8119947,CIENEGUILLA,30,4,138,Funcionando
2797,Restaurante El LirqueÃ±o,Comida Peruana,-12.0817575,-76.7696317,CIENEGUILLA,40,23,163,Funcionando
2798,Recreo Campestre Las Casuarinas,Comida Peruana,-12.0805161,-76.770276,CIENEGUILLA,48,12,163,Funcionando
2799,Hostal El Silencio,Comida Peruana,-12.0921085,-76.7709398,CIENEGUILLA,42,17,127,Funcionando
2800,MAMa ATTA ,Comida Peruana,-12.1087847,-76.8176538,CIENEGUILLA,37,20,157,Funcionando
2801,Campestre La Cascada,Comida Peruana,-12.0961055,-76.7792177,CIENEGUILLA,50,28,109,Funcionando
2802,La PeÃ±ita Restaurant Cebicheria,Mariscos,-12.1130443,-76.8181339,CIENEGUILLA,39,30,96,Funcionando
2803,La. Bodega del Rancho,Comida Peruana,-12.117658,-76.8130732,CIENEGUILLA,46,26,170,Funcionando
2804,Cerro Colorado,Comida Peruana,-12.1041238,-76.8007442,CIENEGUILLA,36,4,132,Funcionando
2805,Huertos de Tomate,Comida Peruana,-12.0964271,-76.7815124,CIENEGUILLA,46,24,166,Funcionando
2806,Camping Nueva Esperanza,Comida Peruana,-12.046688,-76.7296624,CIENEGUILLA,37,19,129,Funcionando
2807,Kalo's restoBar,Comida Peruana,-12.112321,-76.8183842,CIENEGUILLA,42,8,144,Funcionando
2808,Restaurante Vista Alegre,Comida Peruana,-12.0817227,-76.7696953,CIENEGUILLA,43,27,128,Funcionando
2809,CASA DE CAMPO Killa Wasi en Cieneguilla,Comida Peruana,-12.0969865,-76.7818491,CIENEGUILLA,42,21,121,Funcionando
2810,Catel Gandolfo,Comida Peruana,-12.1176214,-76.8048056,CIENEGUILLA,44,24,138,Funcionando
2811,Renuevo,Comida Peruana,-12.0968265,-76.7801256,CIENEGUILLA,40,23,93,Funcionando
2812,LETORIe,Panaderia,-12.0878345,-76.7706209,CIENEGUILLA,46,11,96,Funcionando
2813,El Tomate de Cieneguilla,Comida Peruana,-12.0784691,-76.7655458,CIENEGUILLA,45,4,123,Funcionando
2814,Los Frutales,Jugueria,-12.0861561,-76.7704995,CIENEGUILLA,30,23,80,Funcionando
2815,Keko's,Jugueria,-12.0995238,-76.7870062,CIENEGUILLA,40,25,148,Funcionando
2816,Restaurant Fuente de Soda Punto De Encuentro.,Jugueria,-12.114171,-76.8178409,CIENEGUILLA,39,19,162,Funcionando
2817,La Quebrada Menorca,Comida Peruana,-12.0994831,-76.7944597,CIENEGUILLA,43,14,160,Funcionando
2818,Casa Verde,Comida Peruana,-12.0993155,-76.790258,CIENEGUILLA,50,25,109,Funcionando
2819,Restaurante Fanny,Comida Peruana,-12.0698517,-76.7574278,CIENEGUILLA,40,9,82,Funcionando
2820,Pizzas & Grill RodiAle ðŸ”¥ðŸ”¥,Pizzeria,-12.0874875,-76.8630926,CIENEGUILLA,50,18,163,Funcionando
2821,Restaurant Kaspi Wasi,Comida Peruana,-12.0679422,-76.7554966,CIENEGUILLA,45,25,121,Funcionando
2822,Sabor A Fuego,Comida Peruana,-12.1118695,-76.8169336,CIENEGUILLA,42,28,105,Funcionando
2823,QORI QUINTI,Comida Peruana,-12.1068017,-76.8048488,CIENEGUILLA,50,30,130,Funcionando
2824,Comedor Nueva Esperanza,Comida Peruana,-12.1109786,-76.8176617,CIENEGUILLA,30,16,100,Funcionando
2825,restaurante Don Morocho,Comida Peruana,-12.112315,-76.8185098,CIENEGUILLA,33,11,121,Funcionando
2826,Rancho Aventura Park,Fast-Food,-12.1182089,-76.8133573,CIENEGUILLA,43,11,158,Funcionando
2827,Almuerzo Ariann Moncho,Comida Peruana,-12.1285005,-76.8133086,CIENEGUILLA,38,9,102,Funcionando
2828,Casa Eventos Miranda,Comida Peruana,-12.1261083,-76.8193624,CIENEGUILLA,30,6,139,Funcionando
2829,restaurante el caÃ±averal,Comida Peruana,-12.088634,-76.765907,CIENEGUILLA,50,7,104,Funcionando
2830,Cevicheria Lenchita,Mariscos,-12.1127788,-76.820048,CIENEGUILLA,37,26,144,Funcionando
2831,KUSIKUY ''Pachamanca del Centro'',Comida Peruana,-12.0876597,-76.8625701,CIENEGUILLA,48,19,107,Funcionando
2832,Recreo campestre EL RANCHITO,Comida Peruana,-12.0812844,-76.7711192,CIENEGUILLA,50,25,114,Funcionando
2833,La Ladrillera,Cafeteria,-12.1326545,-76.8191672,CIENEGUILLA,42,13,100,Funcionando
2834,El rincon del caldo - chifa,Comida China,-12.0892494,-76.8542844,CIENEGUILLA,40,4,125,Funcionando
2835,El Huerto del Eden,Comida Peruana,-12.0735845,-76.7627716,CIENEGUILLA,37,24,98,Funcionando
2836,Pub Quinta San Jose,Comida Peruana,-12.0924921,-76.7753792,CIENEGUILLA,40,17,139,Funcionando
2837,Don Jugoncio,Comida Peruana,-12.1111377,-76.819416,CIENEGUILLA,42,9,93,Funcionando
2838,La Sazon De Olguita,Comida Peruana,-12.1116305,-76.8191846,CIENEGUILLA,50,11,132,Funcionando
2839,Restaurante Las Rosas,Comida Peruana,-12.0804741,-76.767552,CIENEGUILLA,40,13,99,Funcionando
2840,Casa de Campo Cieneguilla,Comida Peruana,-12.1074053,-76.8065116,CIENEGUILLA,43,10,95,Funcionando
2841,Sr. Cangrejo,Mariscos,-12.1137213,-76.814073,CIENEGUILLA,40,19,111,Funcionando
2842,Restaurante EL Mezon,Comida Peruana,-12.0941538,-76.776805,CIENEGUILLA,40,7,143,Clausurado
2843,Antojitos de la gringa,Comida Latina,-12.080273,-76.7464878,CIENEGUILLA,50,18,109,Funcionando
2844,Restaurant Asuncion El Chino,Comida Peruana,-12.1107818,-76.8209686,CIENEGUILLA,50,29,122,Funcionando
2845,Villa Esperanza,Comida Peruana,-12.0680708,-76.7588921,CIENEGUILLA,50,6,137,Funcionando
2846,El Cilindro de Candela,Fast-Food,-12.1052187,-76.8032641,CIENEGUILLA,50,10,134,Funcionando
2847,Blas Campos,Comida Peruana,-12.131538,-76.8109594,CIENEGUILLA,47,9,117,Funcionando
2848,El Balcon De Los Antojos,Comida Peruana,-12.1137688,-76.8130819,CIENEGUILLA,37,6,91,Funcionando
2849,Hospedaje Campestre Sol Del Puente,Comida Peruana,-12.0949479,-76.7757332,CIENEGUILLA,38,30,80,Funcionando
2850,Mr Mike Hamburgers,Fast-Food,-12.0948155,-76.7567368,CIENEGUILLA,50,8,126,Funcionando
2851,Bodega-Restaurant Don CHALCO,Comida Peruana,-12.0349984,-76.7116456,CIENEGUILLA,40,28,100,Funcionando
2852,Polleria los tios,Polleria,-12.0849118,-76.8589261,CIENEGUILLA,50,23,169,Funcionando
2853,RESTAURANTE CEVICHERiA VIRGEN DEL CARMEN,Mariscos,-12.0852599,-76.8726086,PACHACAMAC,37,10,156,Funcionando
2854,La Ponderosa,Comida Latina,-12.1038771,-76.7999344,CIENEGUILLA,36,12,112,Funcionando
2855,Cevicheria restaurante el bravazo marino,Mariscos,-12.081268,-76.7425161,CIENEGUILLA,50,5,99,Funcionando
2856,BROASTER LILOâ€™S,Polleria,-12.1105814,-76.8236953,CIENEGUILLA,30,17,165,Funcionando
2857,Aji y Limon,Mariscos,-12.1102164,-76.8225653,CIENEGUILLA,35,16,107,Funcionando
2858,Rio Seco Mz A LT 03,Comida Peruana,-12.069921,-76.756847,CIENEGUILLA,36,3,104,Funcionando
2859,Panaderia Montreal,Cafeteria,-12.1077741,-76.8274342,CIENEGUILLA,39,8,85,Funcionando
2860,Hostal - Restaurant Tambo Viejo,Comida Peruana,-12.111268,-76.8207402,CIENEGUILLA,33,25,81,Funcionando
2861,Rancho Doble V,Comida Peruana,-12.1026745,-76.8001861,CIENEGUILLA,38,8,103,Funcionando
2862,Fundo Ecologico Rumi Pampa,Comida Peruana,-12.0472045,-76.7303549,CIENEGUILLA,42,27,112,Funcionando
2863,Hospedaje Palermo,Comida Peruana,-12.1013073,-76.7951759,CIENEGUILLA,42,16,120,Funcionando
2864,El Tambo II,Fast-Food,-12.085928,-76.9026312,LA MOLINA,44,9,163,Funcionando
2865,Restaurante La Molian,Comida Peruana,-12.1466649,-76.7524061,PACHACAMAC,40,13,104,Funcionando
2866,DULCACAO,Postres,-12.1121821,-76.8155623,CIENEGUILLA,50,8,168,Funcionando
2867,El CaÃ±averal,Comida Peruana,-12.055062,-76.7389417,CIENEGUILLA,42,19,92,Funcionando
2868,Valle Esmeralda Cieneguilla,Comida Peruana,-12.0744997,-76.7602841,CIENEGUILLA,50,7,93,Funcionando
2869,D'Alicias,Cafeteria,-12.1120193,-76.8244951,CIENEGUILLA,46,13,126,Funcionando
2870,Pollitoexpress Don Eulogio,Polleria,-12.0623091,-76.7448882,CIENEGUILLA,44,29,168,Funcionando
2871,Helados Artesanales Frenesi,Postres,-12.0939715,-76.7738297,CIENEGUILLA,44,7,147,Funcionando
2872,Nanka,Comida Asiatica,-12.0918805,-76.9490828,LA MOLINA,46,4,163,Funcionando
2873,Hotel Resort La Fogata,Comida Peruana,-12.1161172,-76.8120966,CIENEGUILLA,41,16,145,Funcionando
2874,Bodega canchumanta,Fast-Food,-12.1274061,-76.8112098,CIENEGUILLA,49,17,87,Funcionando
2875,La Gloria Del Campo,Comida Peruana,-12.2102895,-76.86151,PACHACAMAC,41,23,97,Funcionando
2876,Restaurante EL PIMENToN,Comida Peruana,-12.1111483,-76.8197295,CIENEGUILLA,50,21,85,Funcionando
2877,Helados La CrÃ¨me,Postres,-12.0851302,-76.7703453,CIENEGUILLA,44,18,140,Funcionando
2878,Kankay Hotel,Comida Peruana,-12.0634219,-76.7468448,CIENEGUILLA,43,29,97,Funcionando
2879,ROYS CHICKEN GRILL,Polleria,-12.0858563,-76.8886966,LA MOLINA,10,22,111,Funcionando
2880,Ribera del Rio Club Resort,Comida Peruana,-12.0689207,-76.7605856,CIENEGUILLA,36,22,129,Funcionando
2881,Caminando A La Vida Cieneguilla,Cafeteria,-12.0995559,-76.7759602,CIENEGUILLA,42,5,166,Funcionando
2882,Centro Campestre Qawisqa,Comida Peruana,-12.0988848,-76.7873542,CIENEGUILLA,42,13,167,Funcionando
2883,Sauce Alto Club Resort,Comida Peruana,-12.0941198,-76.7767737,CIENEGUILLA,40,20,140,Funcionando
